author_handle,platform,n_videos,views,avg_er,likes_sum,dislikes_sum,comments_sum,shares_sum,saves_sum,total_engagements,avg_engagement_velocity,avg_comment_ratio,avg_share_rate,avg_save_rate,avg_like_dislike_ratio,avg_engagement_per_1k,avg_like_rate,avg_dislike_rate,creator_avg_views
TravelByLucas,TikTok,21,4215121,0.0852892857142857,241443,7751,26119,23025,26762,317349,23256.04142857143,0.0073404761904761,0.0060374761904761,0.0058900476190476,54.69455723809524,85.28928571428571,0.0660212380952381,0.0015601904761904,141736.2
LinaYT,YouTube,37,4212553,0.0486705945945945,183823,18388,17238,18884,18849,238794,13783.400810810812,0.0040131891891891,0.0037214594594594,0.003903027027027,14.905918540540542,48.67059459459459,0.0370329459459459,0.0031378378378378,86157.4
NoorPro,YouTube,41,4203649,0.0489830731707317,167008,12445,18868,15937,19148,220961,12474.811951219512,0.004021975609756,0.0035883414634146,0.0038743658536585,18.1778602195122,48.98307317073171,0.0374984390243902,0.0027391951219512,105769.8
JiwooYT,YouTube,46,4200391,0.0488891739130434,162892,12496,17897,15730,15872,212391,13770.712608695652,0.0041212391304347,0.0033975869565217,0.0038934347826086,16.404683304347827,48.88917391304348,0.0374768695652174,0.0030226739130434,83156.5
NoahChannel,YouTube,38,4200058,0.051267947368421,156914,14367,17651,13783,15247,203595,11302.87789473684,0.0044953684210526,0.0034781315789473,0.0040647105263157,18.370183684210527,51.267947368421055,0.0392297105263157,0.0032461315789473,133984.4
OliviaTV,YouTube,47,4187458,0.050601744680851,162918,15840,18361,16005,16016,213300,13969.175319148935,0.0042744468085106,0.0036869361702127,0.0040015744680851,13.110994765957448,50.60174468085107,0.0386387021276595,0.0036475531914893,95392.8
SofiaTV,YouTube,42,4187150,0.0495399523809523,159918,16521,19163,16176,15230,210487,14266.742142857142,0.004240619047619,0.0036007142857142,0.003961238095238,13.96051876190476,49.53995238095238,0.0377375,0.0033448571428571,98246.3
JamesYT,YouTube,44,4178473,0.049416909090909,153060,13604,15448,15892,18868,203268,9488.314545454548,0.0037209772727272,0.0037233409090909,0.0046538863636363,15.648117,49.41690909090909,0.03731875,0.003116,91634.10000000002
Ahmed,YouTube,40,4171291,0.0526540499999999,156017,12816,17572,15023,17685,206297,13167.5425,0.0044712,0.00382995,0.00438655,15.23928345,52.65405,0.039966325,0.003285175,108963.7
MayaTV,TikTok,55,4167686,0.0918882909090909,300919,7922,34234,28528,32355,396036,8815.269454545454,0.007841909090909,0.0067318545454545,0.0069261999999999,58.568163,91.8882909090909,0.0703883636363636,0.0018112181818181,73883.7
DailyVlogsMaya,YouTube,18,4167544,0.0500775,177107,14776,19191,13346,12495,222139,31959.427222222224,0.0041761111111111,0.0038789999999999,0.0034558888888888,12.773745,50.0775,0.0385664444444444,0.0035667777777777,162949.3
FatmaChannel,YouTube,42,4163785,0.0536493095238095,202666,14852,19542,19662,20580,262450,12984.67,0.0043998333333333,0.0038559761904761,0.0039778333333333,16.305475333333334,53.64930952380953,0.0414155952380952,0.0033139047619047,95036.8
TechieOlivia,TikTok,13,4154198,0.0935591538461538,269668,5552,26914,27302,26942,350826,21056.27153846154,0.0076349999999999,0.0064043846153846,0.0087902307692307,52.42439923076923,93.55915384615383,0.0707295384615384,0.0018168461538461,203535.4
SofiaShorts,TikTok,67,4153444,0.0910333582089552,277934,8196,31347,26617,26888,362786,9859.14895522388,0.0077639402985074,0.0064950149253731,0.0067692835820895,42.53121474626865,91.03335820895522,0.0700050597014925,0.0021400895522388,78433.1
SofiaPro,YouTube,45,4151635,0.0483644666666666,148994,14210,15785,14394,15181,194354,13396.470666666668,0.0041838,0.0035541555555555,0.0037986222222222,14.434676311111112,48.364466666666665,0.0368280666666666,0.0032412666666666,93389.0
TravelByEmily,TikTok,34,4148113,0.094801794117647,315987,10058,33659,28218,29405,407269,14001.036176470589,0.0082844411764705,0.0065880294117647,0.0080169411764705,58.06323479411765,94.80179411764706,0.0719123235294117,0.001713,108368.7
LeilaTV,YouTube,44,4147398,0.0538026136363636,167720,13164,17775,17130,21308,223933,13422.597954545454,0.0045229545454545,0.0041180454545454,0.0044288863636363,15.716154590909092,53.80261363636364,0.0407327045454545,0.0033844545454545,77534.9
LucasOfficial,TikTok,56,4129876,0.0935710714285714,303204,8482,32181,30457,29762,395604,11599.205178571428,0.0078139285714285,0.0070147678571428,0.0074113392857142,45.35731628571428,93.57107142857144,0.0713311607142857,0.0020654642857142,87549.4
EmilyVlogs,YouTube,41,4129812,0.047965243902439,147054,11551,14952,13168,13512,188686,17963.55512195122,0.0038790975609756,0.003448731707317,0.0035900731707317,15.169270170731709,47.96524390243903,0.0370473902439024,0.002927975609756,116667.1
OfficialDiego,TikTok,33,4127742,0.0908278484848484,316425,7947,40850,30263,39347,426885,22900.713333333333,0.0077417272727272,0.0066825757575757,0.0071607272727272,51.20501687878788,90.82784848484847,0.069242606060606,0.0017471212121212,107227.4
SaraChannel,YouTube,39,4123040,0.0534124871794871,182934,15981,20528,16588,23286,243336,17528.258717948716,0.0045014102564102,0.0037545128205128,0.0046994102564102,16.736307615384614,53.41248717948718,0.0404570769230769,0.0032330512820512,112406.0
SaraPro,YouTube,49,4113024,0.048161693877551,151956,12881,17336,15106,14932,199330,14935.419795918366,0.0040445510204081,0.0036244489795918,0.0038117346938775,15.040044877551022,48.161693877551016,0.0366808571428571,0.0031455306122448,82782.7
TechieJiwoo,TikTok,24,4109541,0.0838283333333333,364112,13371,31821,36166,31338,463437,16629.965,0.0068796666666666,0.006156875,0.0061506666666666,65.95512037499999,83.82833333333333,0.064641125,0.0014806666666666,130363.6
LiamYT,YouTube,40,4103208,0.0527953,169215,13424,16711,16485,17036,219447,11338.84925,0.004204625,0.003824775,0.004325475,13.543934475,52.7953,0.04044035,0.003438175,92657.1
Amr,YouTube,34,4098489,0.0504258529411764,161875,15490,16201,15304,16322,209702,14534.103823529413,0.0037141176470588,0.0036780294117647,0.0041362352941176,14.41876294117647,50.42585294117647,0.0388974117647058,0.0035015294117647,110188.3
NoahTV,YouTube,39,4097956,0.0507103589743589,155623,15034,16314,14581,15988,202506,18608.021794871795,0.0039540512820512,0.0036867948717948,0.0041844871794871,12.876083871794872,50.710358974358975,0.0388850769230769,0.0035970769230769,98910.3
Sofia,YouTube,44,4090828,0.0495889318181818,157457,12385,17340,15501,16647,206945,9817.672272727274,0.0044095227272727,0.00379925,0.0037489999999999,17.078363795454546,49.58893181818182,0.03763125,0.0028398636363636,89104.7
MrJames,TikTok,24,4082830,0.0939774166666666,249856,8941,29632,23734,28088,331310,38952.96458333333,0.0075532916666666,0.0066869166666666,0.0076714583333333,47.57248845833333,93.97741666666668,0.0720657083333333,0.00186175,147476.9
CookingWithFatma,TikTok,29,4081833,0.0844867931034482,242051,6808,27851,26561,24807,321270,16731.880689655172,0.0069576206896551,0.0066623793103448,0.0069221034482758,42.937802,84.48679310344828,0.063944724137931,0.0020732068965517,132877.7
DiegoOfficial,YouTube,47,4075981,0.0550662553191489,163451,15204,17441,15981,18130,215003,11702.564468085107,0.004532744680851,0.0041341702127659,0.0044828936170212,14.4207345106383,55.06625531914894,0.0419165319148936,0.0037410212765957,103117.8
Yuki,YouTube,32,4055681,0.0513289375,145196,12607,16366,13291,13819,188672,28874.9765625,0.0042959375,0.00358375,0.004318125,16.3116640625,51.3289375,0.0391311249999999,0.002995125,117301.2
MrOmar,TikTok,27,4043508,0.0896719259259259,274367,6849,29390,29347,21490,354594,15725.127777777778,0.0079669629629629,0.0068533703703703,0.0063505555555555,61.71313948148149,89.67192592592592,0.0685011111111111,0.0016631111111111,127501.8
James,YouTube,40,4039096,0.048915425,184203,18079,15973,18349,16352,234877,18675.64975,0.00403665,0.003733475,0.003790475,13.513431424999998,48.915425,0.037354775,0.0034550249999999,92280.2
DailyVlogsSara,YouTube,20,4039050,0.0489399499999999,142322,14510,15086,13589,16431,187428,33396.525,0.0040065,0.00359505,0.0039626,12.909422850000002,48.93995,0.03737595,0.00365725,130373.9
JiwooChannel,YouTube,35,4037899,0.0508748285714285,156795,15637,16894,14106,14843,202638,15576.263428571428,0.0043075428571428,0.0036625714285714,0.0034766,15.51818222857143,50.874828571428566,0.0394279428571428,0.0034340571428571,99969.1
Omar,YouTube,41,4037669,0.0496154146341463,145926,12519,15731,14936,14473,191066,12020.761463414634,0.0041702926829268,0.0037082195121951,0.0040638536585365,15.909385170731708,49.61541463414634,0.0376730243902439,0.0033225609756097,109654.6
FitnessWithLeila,TikTok,33,4029271,0.0926143636363636,274759,7921,28680,28409,29118,360966,13576.377575757577,0.0074362121212121,0.0069118787878787,0.0078978484848484,49.803283212121215,92.61436363636363,0.0703684242424242,0.0019571515151515,138823.0
GuruAhmed,TikTok,28,4026769,0.0916384642857142,272097,8520,25675,25555,32359,355686,17478.504642857144,0.0067521071428571,0.0068072857142857,0.0072098928571428,47.93952582142857,91.63846428571428,0.0708691071428571,0.0021665,121486.6
ProDiego,TikTok,37,4018151,0.0958564324324324,310333,8794,32741,32018,32413,407505,13933.81081081081,0.0081569189189189,0.0072983243243243,0.0068292972972972,50.03192635135135,95.85643243243244,0.0735718378378378,0.0021832162162162,93948.2
LinaOfficial,YouTube,46,4007598,0.0552387173913043,175390,17221,17954,17577,17207,228128,10431.136304347829,0.004537652173913,0.0041601304347826,0.0041405869565217,13.134872130434784,55.23871739130436,0.0424002391304347,0.0037895434782608,93663.5
LucasVlogs,TikTok,45,3987578,0.0861452444444444,264414,6631,28832,26025,25569,344840,12356.182,0.0071028,0.0061866888888888,0.0066859555555555,49.40714013333333,86.14524444444444,0.0661697777777777,0.0018108444444444,86230.4
OliviaShorts,TikTok,61,3981489,0.0930161147540983,260476,7703,28725,24609,28988,342798,8461.105901639345,0.0079815737704918,0.0067668032786885,0.0073576557377049,51.163742540983606,93.01611475409835,0.0709101311475409,0.001972213114754,68775.5
CookingWithNoor,TikTok,24,3979823,0.0955027916666666,256318,8847,28087,23419,34709,342533,23018.095833333336,0.0077299583333333,0.006920625,0.0076618749999999,39.12029604166667,95.50279166666668,0.0731904166666666,0.002264,113141.1
LiamTV,YouTube,35,3975459,0.0520285714285714,151082,12091,15607,15098,16027,197814,14757.555142857143,0.0040652285714285,0.0038433714285714,0.0043259142857142,15.171603714285714,52.02857142857143,0.0397939999999999,0.0032145428571428,87413.19999999998
Diego,YouTube,41,3968225,0.0500902926829268,147493,12206,15470,14233,15887,193083,10856.673658536583,0.0041236097560975,0.003668243902439,0.0037856585365853,15.73501443902439,50.09029268292684,0.0385127560975609,0.0031718048780487,106392.4
DrLeila,YouTube,25,3959860,0.0518352,160637,14030,18103,14798,28592,222130,29390.2192,0.00435392,0.00378468,0.00503008,15.93814192,51.83520000000001,0.03866628,0.00325336,127922.9
Ayaka,YouTube,50,3955450,0.0524024399999999,162304,13709,17079,15474,16601,211458,11208.7232,0.00421808,0.00378852,0.003819,15.21188318,52.40244,0.04057702,0.0034028799999999,95540.6
Lucas,YouTube,38,3950836,0.0487454736842105,159680,13450,19039,15114,16517,210350,13148.564736842103,0.004132947368421,0.0035518947368421,0.0037375789473684,15.601974131578949,48.74547368421052,0.0373230263157894,0.0030779210526315,111632.0
LeilaShorts,YouTube,39,3938406,0.0517127948717948,173501,11965,17675,16864,18488,226528,11112.316666666668,0.0044533846153846,0.0038276666666666,0.0040260256410256,16.009659794871794,51.71279487179487,0.0394056153846153,0.0029844102564102,91135.10000000002
TVJames,TikTok,27,3937983,0.0848922962962962,266753,6065,27860,23603,23951,342167,13655.06148148148,0.0069671481481481,0.006016037037037,0.0065396666666666,52.33040174074075,84.8922962962963,0.0653695555555555,0.0015841111111111,120182.5
AmrChannel,YouTube,36,3931808,0.0509694444444444,154528,13208,19547,16007,14588,204670,15421.516666666666,0.0042048888888888,0.0039609166666666,0.0040206111111111,15.67111,50.96944444444445,0.0387830833333333,0.0030431111111111,108840.2
ProAva,TikTok,29,3927956,0.0888782758620689,288116,7307,35492,27722,30395,381725,11895.301379310344,0.0080401724137931,0.0064001724137931,0.0070091379310344,55.87614234482759,88.87827586206896,0.0674289310344827,0.001758,103233.1
YoussefTV,YouTube,42,3923692,0.0522366666666666,159008,15426,18212,15946,15478,208644,9870.34738095238,0.0044715,0.0038895714285714,0.0036765714285714,16.6914375,52.236666666666665,0.0401989761904761,0.003307119047619,94296.6
HassanShorts,YouTube,38,3919914,0.0535058684210526,160126,14122,17020,13744,14264,205154,18612.835263157893,0.0043045263157894,0.00393,0.0041207105263157,13.9443185,53.50586842105263,0.0411505789473684,0.0035227894736842,96007.1
AyakaYT,YouTube,46,3919731,0.0535416304347826,154178,9164,17115,15705,17639,204637,12246.812608695653,0.004397152173913,0.0040275,0.0042105434782608,18.299201804347828,53.54163043478261,0.0409064130434782,0.0030096086956521,89258.4
HassanYT,YouTube,46,3917237,0.0510973260869565,151581,12228,17092,14200,14469,197342,11817.453695652172,0.0043172826086956,0.0038658260869565,0.0040980869565217,16.171512782608694,51.09732608695652,0.0388161739130434,0.0029852608695652,88981.6
FitnessWithOlivia,YouTube,33,3905894,0.0501884848484848,146016,12927,15910,14954,15998,192878,17510.485151515153,0.004289303030303,0.0036040606060606,0.0045406969696969,13.86362093939394,50.18848484848485,0.0377543939393939,0.0034190606060606,127785.3
YoussefVlogs,YouTube,39,3880646,0.0506680769230769,145455,13409,15424,14149,19564,194592,12864.250256410256,0.0039073846153846,0.0038205897435897,0.0046484871794871,14.212586333333334,50.66807692307693,0.0382915897435897,0.0034344358974358,101377.8
DanceWithYuki,TikTok,27,3857727,0.0974612222222222,243408,6455,27507,25393,21382,317690,32442.497407407405,0.008516037037037,0.0076082592592592,0.0060988888888888,50.84340618518518,97.46122222222222,0.0752382222222222,0.0019913333333333,132431.6
MusicByAva,TikTok,35,3835930,0.0864991428571428,264676,7603,27889,25474,24683,342722,16791.282571428572,0.0071828571428571,0.0066128857142857,0.0062193142857142,50.61133708571428,86.49914285714286,0.0664841142857142,0.0018471142857142,122805.8
BeautyByFatma,TikTok,32,3831574,0.08928675,266032,7668,31944,24762,21134,343872,20725.58,0.00779590625,0.0065925,0.00638659375,58.39226315625,89.28675,0.0685116249999999,0.0017106875,101520.1
EmilyChannel,TikTok,65,3829088,0.0916425999999999,275982,8087,29485,27006,29634,362107,7199.485076923076,0.0077462923076923,0.0066668,0.0076077538461538,45.974010769230766,91.6426,0.0696216461538461,0.0020015846153846,83525.5
BeautyByLeila,TikTok,23,3813482,0.0924176956521739,286958,10373,26237,29106,22734,365035,32213.03652173913,0.0079065652173913,0.0067997826086956,0.0066240434782608,42.463432608695655,92.41769565217392,0.0710872173913043,0.0022003478260869,154865.6
ProHassan,TikTok,21,3806861,0.0833775238095238,229246,6285,21844,26623,26884,304597,35689.189047619046,0.0073174761904761,0.0063904761904761,0.006792619047619,44.215286142857146,83.37752380952381,0.0628765714285714,0.0017856666666666,134649.3
MissYuki,TikTok,25,3801909,0.08769976,235176,7185,27035,21631,24467,308309,27339.5616,0.0073506,0.0061131599999999,0.00672536,55.02612668,87.69976000000001,0.06751064,0.0019992,149855.5
TVEmily,TikTok,31,3798293,0.0917639354838709,275218,6857,33788,24479,30469,363954,22437.55870967742,0.0081078387096774,0.0064029354838709,0.0072482258064516,63.008286741935486,91.76393548387097,0.0700050967741935,0.0016997096774193,115000.4
TechieAva,TikTok,43,3792581,0.0972173255813953,271765,7091,29596,26536,29257,357154,13698.702093023254,0.0082121395348837,0.0072689302325581,0.008280488372093,51.81538376744186,97.21732558139536,0.0734558372093023,0.0020846279069767,90345.1
LucasShorts,YouTube,44,3782854,0.0491718636363636,149410,13098,16043,15423,16295,197171,14283.974318181818,0.0039574545454545,0.0037150681818181,0.0040630454545454,15.355877136363636,49.17186363636363,0.0374362045454545,0.0033727045454545,87499.9
LeilaTV,TikTok,58,3765051,0.0899302758620689,252469,7102,29999,24913,22721,330102,7542.7044827586205,0.0077744310344827,0.0066821379310344,0.0064191034482758,44.27358568965517,89.93027586206897,0.0690545689655172,0.0019719310344827,77534.9
AhmedPro,YouTube,34,3764359,0.0515767058823529,146467,10988,16503,14870,11927,189767,17068.77882352941,0.0041646176470588,0.0040315294117647,0.0035429117647058,15.402059323529413,51.57670588235294,0.0398376176470588,0.0031709999999999,110275.8
JamesShorts,YouTube,37,3759861,0.0527341351351351,163234,13302,15896,15889,16726,211745,15453.75567567568,0.0042392972972972,0.0038608378378378,0.0045809189189189,14.671829405405408,52.73413513513513,0.0400531621621621,0.0033494054054054,82413.7
Lina,YouTube,42,3755998,0.0514516666666666,139296,11499,14586,12794,16798,183474,15449.75476190476,0.0043163809523809,0.0036724523809523,0.0042462857142857,15.19871592857143,51.45166666666666,0.0392164761904761,0.0032513809523809,92945.6
MusicByOmar,TikTok,28,3751049,0.0907482142857143,259910,8214,25936,24259,31242,341347,16288.189285714285,0.0074777142857142,0.0065544999999999,0.0074713928571428,42.11422782142857,90.74821428571428,0.0692447142857142,0.0021014642857142,109586.0
