trend_label,platform,region,language,category,traffic_source,device_brand,creator_tier,title_len,text_richness,like_rate,comment_rate,share_rate,like_rate_log,comment_rate_log,share_rate_log,views_per_day,likes_per_day,rel_like,rel_share,rel_combo,like_hashtag_interaction,share_hashtag_interaction,platform_cat,region_cat,language_cat,category_cat,traffic_source_cat,device_brand_cat,creator_tier_cat,richness_traffic_interaction,weekend_hashtag_boost
stable,youtube,Oceania,hi,Sports,feed,apple,mid,2,1.9999980000020001,0.1235284181917068,0.0275058215783572,0.1399830140518202,0.11647410666398839,0.02713433314189291,0.131013362340855,0.08395700644286876,0.010371076202004585,-0.4146426331525304,1.8820679547480579,-0.08358250975506254,0.1235284181917068,0.1399830140518202,1,5,5,8,1,0,2,3.9999960000040002,0
stable,tiktok,Asia,ar,Sports,feed,huawei,mid,3,2.9999970000030003,0.2557037056950765,0.0434808099664636,0.0244849668579556,0.2276961371074762,0.042562057300339705,0.024190014951243042,0.137383477088093,0.03512946419271258,0.26239421297048554,-0.5508197630145298,0.14675935017792677,0.2557037056950765,0.0244849668579556,0,2,0,8,1,2,2,5.999994000006001,0
stable,youtube,Americas,pt,Gaming,feed,samsung,nano,2,1.9999980000020001,0.22913561580179082,0.0346073481088632,0.0225559986088945,0.20631117095816892,0.03402198092902214,0.0223053738008641,0.07629528759413264,0.017481967705667574,0.07827406592046615,-0.6134759030755446,-0.2313159331940139,0.22913561580179082,0.0225559986088945,1,1,9,4,1,5,3,3.9999960000040002,0
stable,tiktok,Asia,ko,Education,search,apple,nano,2,1.9999980000020001,0.11241050915867805,0.0663119926820933,0.0549026281288766,0.10652929061700828,0.06420595898437036,0.053448467056088446,0.06202909174995362,0.006972721786268167,-0.4369822867290185,-0.02423803694726649,-0.40471319079040113,0.11241050915867805,0.0549026281288766,0,2,8,2,4,0,3,9.999990000010001,0
rising,tiktok,Americas,en,Tech,feed,samsung,nano,2,1.9999980000020001,0.2346242817182378,0.1258005147041098,0.1141187730237788,0.2107666984646651,0.11849435123733627,0.10806375433500899,0.1377002051170083,0.032307811718043616,0.1862527843134002,1.0521054980290763,0.28613129471836224,0.2346242817182378,0.1141187730237788,0,1,2,9,1,5,3,3.9999960000040002,0
rising,tiktok,Asia,ar,Comedy,feed,apple,nano,2,1.9999980000020001,0.15513179599214777,0.1214757106879952,0.1064108237256338,0.14421444654792115,0.11464541686396092,0.1011212841528391,0.12077126357629413,0.01873546302283919,-0.2524398121141967,0.8409893692447148,0.04609982417153167,0.15513179599214777,0.1064108237256338,0,2,0,1,1,0,3,3.9999960000040002,1
stable,youtube,Oceania,en,Sports,feed,xiaomi,micro,2,1.9999980000020001,0.3668898552663068,0.0212477394801665,0.0955735114411344,0.31253798044017717,0.021025153706312732,0.09127798089758507,0.0803883379092482,0.029493665660641065,0.7385515782629951,0.9677406636819713,0.15170493301525878,0.3668898552663068,0.0955735114411344,1,5,2,8,1,6,1,3.9999960000040002,0
stable,tiktok,Americas,pt,Travel,feed,apple,nano,2,1.9999980000020001,0.09319961906677833,0.0111954546879024,0.065625914058632,0.08910882661468841,0.011133249431902574,0.06356233925700788,0.11286407270165028,0.010518888582123562,-0.5260343646650099,0.28560414336037676,-0.12434532457447253,0.09319961906677833,0.065625914058632,0,1,9,10,1,0,3,3.9999960000040002,0
rising,youtube,Africa,ar,Food,feed,apple,nano,2,1.9999980000020001,0.5287645951602724,0.0784831754256948,0.0854656431399461,0.42445995509404605,0.07555558674921771,0.08200905911209608,0.12749708851511712,0.0674159463928353,1.5832310011569617,0.7389131928295274,0.6297169760814585,0.5287645951602724,0.0854656431399461,1,0,0,3,1,0,3,3.9999960000040002,0
declining,youtube,Americas,en,News,hashtag,samsung,nano,2,1.9999980000020001,0.07711536151989307,0.0247711233500736,0.0158359287978497,0.0742865061983287,0.024469293363878025,0.015711848712104196,0.09443016647119407,0.007282016425813605,-0.6054667091593595,-0.6992632371366048,-0.34546554373749205,0.07711536151989307,0.0158359287978497,1,1,2,7,2,5,3,5.999994000006001,0
stable,tiktok,Americas,en,Education,feed,samsung,micro,3,2.9999970000030003,0.1666953017997961,0.0686892864399952,0.1241012161020818,0.15417522392587468,0.06643293164583562,0.11698379733013348,0.12713054991152323,0.021192065385483603,-0.14775631973609676,1.4973287751219315,0.18203427633154298,0.1666953017997961,0.1241012161020818,0,1,2,2,1,5,1,5.999994000006001,0
stable,youtube,Americas,en,Education,feed,samsung,micro,2,1.9999980000020001,0.11464387287104726,0.0261340582907201,0.0658575859931944,0.10853495736593864,0.02579839931522586,0.06377972018955468,0.10057907834789828,0.011530775071609187,-0.4138720096121044,0.3252828761281692,-0.15631909197427726,0.11464387287104726,0.0658575859931944,1,1,2,2,1,5,1,3.9999960000040002,0
declining,youtube,Americas,ja,News,feed,apple,micro,2,1.9999980000020001,0.1055228320523375,0.0047589176076684,0.0,0.10031837424757914,0.004747629757071171,0.0,0.08678477904244752,0.009157775663600595,-0.46013188509958247,-0.9999810104113808,-0.3729120813231708,0.1055228320523375,0.0,1,1,7,7,1,0,1,3.9999960000040002,1
stable,youtube,Africa,en,Gaming,share,samsung,mid,2,1.9999980000020001,0.18697054903573648,0.0370123708413756,0.0747380810150141,0.1714043040608694,0.03634385862789896,0.07207698632579404,0.10478156522699963,0.019591066779325147,-0.10509861636674175,0.2746316416334045,-0.03789878195111428,0.18697054903573648,0.0747380810150141,1,0,2,4,5,5,2,11.999988000012001,0
stable,youtube,Americas,ko,Beauty,feed,apple,nano,2,1.9999980000020001,0.2354146711400921,0.0823383113549345,0.0555976590025454,0.2114066798284543,0.07912380378443172,0.05410710795088719,0.10263256176412523,0.024161210775978298,0.14677040652225365,0.07619460076544483,-0.009471552090274674,0.2354146711400921,0.0555976590025454,1,1,8,0,1,0,3,3.9999960000040002,0
stable,tiktok,Asia,hi,Gaming,hashtag,apple,micro,3,2.9999970000030003,0.21337790540972038,0.1251362483729158,0.2132123704858448,0.19340812753360917,0.11790413798801411,0.1932716933561737,0.10181308036912542,0.02172466183248599,-0.00460114656741635,2.480774717903013,0.18614892766555785,0.21337790540972038,0.2132123704858448,0,2,5,4,2,0,1,8.999991000009,0
stable,youtube,Asia,en,Comedy,feed,samsung,macro,2,1.9999980000020001,0.15580819674638427,0.1283686025287277,0.0547543202176113,0.14479983671441424,0.12077287498787527,0.05330786797752655,0.15171579583247632,0.023638564566608396,-0.24918034481916562,-0.05269960704630143,0.12111006080014264,0.15580819674638427,0.0547543202176113,1,2,2,1,1,5,0,3.9999960000040002,0
stable,youtube,Europe,ja,Tech,feed,apple,micro,3,2.9999970000030003,0.06743835094581488,0.102193228272333,0.0501875533929959,0.06526171358256581,0.09730203861972042,0.04896877049741589,0.11505920081436116,0.007759402764067191,-0.6609683649237773,-0.049134271195310546,-0.19171025780279136,0.06743835094581488,0.0501875533929959,1,3,7,9,1,0,1,5.999994000006001,0
declining,youtube,Americas,en,Education,feed,oppo,micro,2,1.9999980000020001,0.0641145141684766,0.1020899358053563,0.0231072907020883,0.06214301122637196,0.09720831883930779,0.02284435996678941,0.09564170099785296,0.006132021193727198,-0.672206034765063,-0.5349881643794463,-0.3461244535056196,0.0641145141684766,0.0231072907020883,1,1,2,2,1,3,1,3.9999960000040002,0
stable,tiktok,Asia,de,Gaming,search,apple,nano,2,1.9999980000020001,0.36924754735373966,0.0696009111800785,0.0306820759098592,0.31426135344674244,0.06728559869386336,0.030220792698725397,0.12870498343976486,0.047523999467355006,0.722520696044474,-0.49908922385508936,0.24878316568681214,0.36924754735373966,0.0306820759098592,0,2,1,4,4,0,3,9.999990000010001,0
stable,tiktok,Americas,en,Beauty,feed,apple,micro,3,2.9999970000030003,0.3870903326712429,0.0499443282382855,0.0269501271521101,0.32720826730945957,0.04873714203834127,0.026593368084801113,0.10174619507658818,0.03938496850024872,0.8856216443827201,-0.47832091554013945,0.15207839632314815,0.3870903326712429,0.0269501271521101,0,1,2,0,1,0,1,5.999994000006001,0
stable,tiktok,Africa,en,Comedy,feed,samsung,micro,3,2.9999970000030003,0.21739810237148355,0.0753339290448817,0.0658266042928664,0.19671587832132476,0.07263124501325526,0.06375065237503379,0.10127524301356915,0.022017045648371463,0.12014755136915498,0.2747807939508196,0.007650376062659531,0.21739810237148355,0.0658266042928664,0,0,2,1,1,5,1,5.999994000006001,0
rising,tiktok,Americas,hi,Lifestyle,hashtag,samsung,macro,3,2.9999970000030003,0.1128911863877286,0.2326569534215621,0.0794849141779113,0.10696130146523475,0.20917196440225258,0.07648399605146466,0.18158748777172148,0.020499626927722347,-0.42996071835213245,0.5011680667735041,0.2936806510588973,0.1128911863877286,0.0794849141779113,0,1,5,5,2,5,0,8.999991000009,0
rising,tiktok,Americas,en,Gaming,feed,samsung,micro,3,2.9999970000030003,0.12599377485290394,0.1232710306705303,0.1474742120202556,0.11866600115239727,0.11624499184696921,0.1375631895150749,0.09956519068298215,0.012544594218104296,-0.40709215028778195,1.5270526515169889,-0.038877840004653,0.12599377485290394,0.1474742120202556,0,1,2,4,1,5,1,5.999994000006001,1
declining,youtube,Africa,en,Gaming,feed,apple,micro,2,1.9999980000020001,0.17216066956467962,0.0651116172677311,0.0092040826958983,0.1588487718310879,0.06307959861596014,0.009161983254087958,0.09739875613948806,0.01676823507174968,-0.1759830995859368,-0.8430126580538625,-0.21081980768385578,0.17216066956467962,0.0092040826958983,1,0,2,4,1,0,1,3.9999960000040002,0
declining,youtube,Americas,en,Lifestyle,feed,xiaomi,nano,3,2.9999970000030003,0.07310991200156877,0.1523423180360957,0.0138632360677781,0.07056089270035436,0.1417966692060632,0.013768020399647259,0.07015730956096167,0.005129194728272319,-0.6308328052496207,-0.7381605449165026,-0.48731185285046685,0.07310991200156877,0.0138632360677781,1,1,2,5,1,6,3,5.999994000006001,1
stable,tiktok,Americas,en,Tech,feed,apple,micro,2,1.9999980000020001,0.09445341108043898,0.1589725247359349,0.093007236387285,0.09025507067959251,0.1475338580679385,0.08893282983788756,0.1446635068408507,0.013663961679981408,-0.5224435861544939,0.6724771544416411,0.0722237633395268,0.09445341108043898,0.093007236387285,0,1,2,9,1,0,1,3.9999960000040002,0
declining,youtube,Asia,en,Music,search,samsung,nano,3,2.9999970000030003,0.08271586270505364,0.1507443797757224,0.0077238156711012,0.07947257228959871,0.14040901973693684,0.007694139716623709,0.09219523248327895,0.0076260081921514684,-0.6240033211227304,-0.8748936185654226,-0.386592212295817,0.08271586270505364,0.0077238156711012,1,2,2,6,4,5,3,14.999985000015002,1
stable,tiktok,Asia,en,Sports,search,samsung,nano,3,2.9999970000030003,0.10736192617873194,0.0610689075618848,0.071202409507018,0.10198054354308854,0.05927680338712516,0.0687817647453747,0.16621773217341537,0.017845455891203735,-0.46995759688039906,0.30618343731623393,0.16452320107460067,0.10736192617873194,0.071202409507018,0,2,2,8,4,5,3,14.999985000015002,0
stable,tiktok,MENA,ja,Travel,feed,samsung,nano,2,1.9999980000020001,0.17707804678967062,0.0486279168387382,0.0375186252878143,0.16303513601148406,0.04748256376465919,0.036831925046219856,0.1300843018444027,0.02303507408861348,-0.14728620818646837,-0.27402159227126877,0.02608647636231792,0.17707804678967062,0.0375186252878143,0,4,7,10,1,5,3,3.9999960000040002,0
declining,tiktok,Americas,ru,Food,feed,apple,nano,2,1.9999980000020001,0.1064738905651302,0.1469067155383735,0.0210941682036844,0.10117828381405614,0.13706850575385773,0.02087476627490983,0.036606687681554555,0.0038976564581629717,-0.4645960263600808,-0.5935561068733286,-0.6058615989670267,0.1064738905651302,0.0210941682036844,0,1,10,3,1,0,3,3.9999960000040002,0
rising,tiktok,Africa,en,Tech,share,apple,micro,2,1.9999980000020001,0.3729667718463589,0.0756454577613236,0.0616340565170677,0.31697392536141517,0.07292090722064876,0.059809283887788556,0.20103452987333015,0.07497919963652468,0.8901857804902144,0.16340429530859088,0.7590010921857795,0.3729667718463589,0.0616340565170677,0,0,2,9,5,0,1,11.999988000012001,0
seasonal,tiktok,Americas,es,News,search,other,nano,3,2.9999970000030003,0.13943373357809496,0.0469046353060679,0.081467313886375,0.13053141406621116,0.04583784398268522,0.0783187430105416,0.12989604208813982,0.01811189012537355,-0.28664108093503793,0.5470497662055562,0.06489166219439522,0.13943373357809496,0.081467313886375,0,1,3,7,4,4,3,14.999985000015002,1
stable,youtube,Oceania,es,News,feed,samsung,nano,2,1.9999980000020001,0.12223501855999006,0.1580739282414369,0.1309641216535234,0.11532224912320321,0.14675821842688233,0.12307047395487888,0.08720667801440671,0.010659709905652088,-0.40012332797615563,1.4023585519745656,-0.12451336338417601,0.12223501855999006,0.1309641216535234,1,5,3,7,1,5,3,3.9999960000040002,0
rising,youtube,Americas,de,Travel,feed,huawei,mid,3,2.9999970000030003,0.306731477754285,0.1107656517220928,0.0017972472235134,0.267528964226363,0.10504955386410238,0.0017956341072121861,0.1307599016193038,0.04010817785470905,0.5598678973636435,-0.9647730795437114,0.17230099489365402,0.306731477754285,0.0017972472235134,1,1,1,10,1,2,2,5.999994000006001,0
stable,tiktok,Europe,en,Food,feed,samsung,nano,3,2.9999970000030003,0.03175768786463936,0.0447303447591474,0.0293063693307264,0.03126384090909281,0.04375880882519347,0.028885147552921802,0.14745206759703058,0.004682736737743762,-0.8354887732390552,-0.45999498571788877,-0.12380545057720695,0.03175768786463936,0.0293063693307264,0,3,2,3,1,5,3,5.999994000006001,0
seasonal,tiktok,Americas,tr,Gaming,feed,samsung,mid,3,2.9999970000030003,0.1914041079708412,0.095167789854491,0.0423630559212052,0.1751325342263488,0.09090758427335383,0.0414903048355162,0.15152715531740835,0.029002919996897056,-0.0992833542230759,-0.2740732603253249,0.15023471595713772,0.1914041079708412,0.0423630559212052,0,1,11,4,1,5,2,5.999994000006001,1
rising,tiktok,Europe,fr,Education,feed,samsung,nano,3,2.9999970000030003,0.4300078211113757,0.0983470864554661,0.1259853537285926,0.3576799135655136,0.09380640101870666,0.11865852228706987,0.14607952964055823,0.0628153402497322,1.1456704677000533,1.3330998343538791,0.6650362371355295,0.4300078211113757,0.1259853537285926,0,3,4,2,1,5,3,5.999994000006001,0
stable,youtube,Asia,pt,Music,feed,samsung,macro,2,1.9999980000020001,0.12235488409283289,0.1760391821677067,0.045372273620867,0.11542905307239243,0.1621521670912159,0.04437306467680424,0.11771216740469183,0.014402658599123224,-0.4438207089159029,-0.2651622616985453,-0.13647451445327136,0.12235488409283289,0.045372273620867,1,2,9,6,1,5,0,3.9999960000040002,0
declining,tiktok,Europe,fr,Travel,feed,samsung,nano,2,1.9999980000020001,0.13396777450022945,0.0672937595571099,0.0251831829836521,0.1257227873534756,0.06512624797710206,0.024871311728731405,0.09854258305355057,0.01320153054519478,-0.31177088552183474,-0.5201480925255565,-0.2225675162269085,0.13396777450022945,0.0251831829836521,0,3,4,10,1,5,3,3.9999960000040002,0
declining,tiktok,Oceania,ar,Lifestyle,feed,apple,nano,3,2.9999970000030003,0.10216603728096095,0.0639434162338847,0.0227277349647972,0.09727736842026762,0.06198220927402264,0.022473307817535943,0.11962727729900659,0.012221844872355182,-0.4802713436398613,-0.617141951832609,-0.18123068527596212,0.10216603728096095,0.0227277349647972,0,5,0,5,1,0,3,5.999994000006001,0
stable,youtube,Africa,hi,Tech,share,samsung,mid,2,1.9999980000020001,0.0571028415191297,0.1479065354968157,0.0468226241474875,0.0555319978213429,0.13793987951052758,0.04575950411463217,0.08461266137090243,0.004831623392777235,-0.7106000105143416,-0.1161717286652102,-0.37208679568664976,0.0571028415191297,0.0468226241474875,1,0,5,9,5,5,2,11.999988000012001,0
rising,tiktok,Americas,fr,Music,search,xiaomi,nano,3,2.9999970000030003,0.19242315583245004,0.207041617709295,0.0190856986645734,0.175987502150541,0.18817242181035398,0.0189058514546353,0.14177185031659506,0.02728018684613441,-0.10076293235348457,-0.6802584463072291,0.060258338813167264,0.19242315583245004,0.0190856986645734,0,1,4,6,4,6,3,14.999985000015002,1
stable,tiktok,Africa,es,Gaming,search,samsung,nano,3,2.9999970000030003,0.2604705795080354,0.0798927949220091,0.0624168362275638,0.23148512703868793,0.07686177224803259,0.060546346967216454,0.104018417510053,0.027093737488365084,0.24669436660830502,0.06449996410796276,0.042502458232606,0.2604705795080354,0.0624168362275638,0,0,3,4,4,5,3,14.999985000015002,0
declining,youtube,Americas,fr,Tech,feed,samsung,mid,3,2.9999970000030003,0.23338678800146592,0.1556547233247699,0.0,0.20976387166565827,0.14466704339075134,0.0,0.11171634887449583,0.026073119831081234,0.17999608274935533,-0.9999820179672316,-0.057768540146434844,0.23338678800146592,0.0,1,1,4,9,1,5,2,5.999994000006001,0
seasonal,tiktok,Asia,en,Tech,hashtag,samsung,nano,2,1.9999980000020001,0.31646810542460896,0.0502016574661265,0.0827520913975284,0.2749524728659255,0.04898220045892768,0.07950603267160022,0.10139692386056201,0.03208889239005094,0.5380288812645437,0.4618743178603895,0.14725085096607488,0.31646810542460896,0.0827520913975284,0,2,2,9,2,5,3,5.999994000006001,1
declining,tiktok,Americas,en,Travel,search,apple,micro,3,2.9999970000030003,0.2690806796623802,0.0460233298572008,0.0460718656618852,0.2382927640654178,0.044995669272780404,0.04504206850432309,0.1320736504619457,0.0355384676318052,0.3683972331429155,-0.0974515891683185,0.2086330306304216,0.2690806796623802,0.0460718656618852,0,1,2,10,4,0,1,14.999985000015002,0
stable,tiktok,Asia,es,Gaming,external,xiaomi,micro,2,1.9999980000020001,0.2391554898247542,0.0955991193059777,0.1483363717114173,0.21443009099961013,0.09130135456014833,0.13831426169655228,0.10722520989202806,0.0256434975933018,0.11564962480905652,1.4216538202868565,0.1449877004431663,0.2391554898247542,0.1483363717114173,0,2,3,4,0,6,1,1.9999980000020001,0
seasonal,tiktok,Europe,tr,Gaming,feed,huawei,micro,3,2.9999970000030003,0.09838026043597208,0.0990325741228196,0.1106085932303676,0.09383660411200857,0.09443031476641985,0.1049081472620012,0.11975618663504857,0.011781644829979792,-0.5501598777156163,0.8445842645886119,-0.05038655911589224,0.09838026043597208,0.1106085932303676,0,3,11,4,1,2,1,5.999994000006001,1
